TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp1	R3hcc1	0.43252	38.35	0.35	rgb(221,150,151)	1.7479	2,2
Zfp1	Rab27b	0.39374	37.08	0.076	rgb(218,203,203)	1.7225	None
Zfp1	Rap1a	0.76731	47.27	0.266	rgb(220,166,167)	1.9265	None
Zfp1	Rev1	0.49266	40.07	0.066	rgb(218,204,204)	1.7823	2,2
Nme2	Rexo2	0.971	50.6	0.596	rgb(224,103,104)	1.9932	2,2
Zfp1	Rexo2	0.63341	43.24	0.24	rgb(220,171,172)	1.8458	2,2
Zfp1	Rhno1	0.036398	30.55	0.55	rgb(223,112,113)	1.5917	2,2
Nme2	Rpl12	0.74718	46.37	0.384	rgb(221,144,144)	1.9085	2,2
Nme2	Rpl13	0.71563	45.52	0.52	rgb(223,118,119)	1.8915	2,2
Mxi1	Rpl14	0.46232	38.37	0.367	rgb(221,147,148)	1.7483	2,2
Nme2	Rpl14	0.92901	50.44	0.551	rgb(223,112,113)	1.99	2,2
Nme2	Rpl15	0.86315	49.42	0.423	rgb(222,136,137)	1.9696	2,2
Mxi1	Rpl18	0.50252	39.37	0.373	rgb(221,146,146)	1.7683	2,2
Nme2	Rpl18	0.56812	41.54	0.537	rgb(223,114,116)	1.8118	2,2
Mxi1	Rpl18a	0.79388	47.58	0.61	rgb(224,100,102)	1.9327	2,2
Nme2	Rpl18a	0.75106	46.41	0.412	rgb(222,138,139)	1.9093	2,2
Mxi1	Rpl22	0.72909	45.61	0.615	rgb(224,100,101)	1.8933	2,2
Nme2	Rpl22	0.99385	50.74	0.738	rgb(225, 76, 78)	1.996	2,2
Mxi1	Rpl22l1	0.72739	45.54	0.544	rgb(223,113,114)	1.8919	2,2
Mxi1	Rpl23	0.83707	48.57	0.646	rgb(224, 94, 95)	1.9525	2,2
Nme2	Rpl23	0.37373	36.34	0.355	rgb(221,149,150)	1.7076	2,2
Nme2	Rpl27a	0.38931	37.35	0.346	rgb(221,151,152)	1.7279	2,2
Dach2	Rpl29	0.27552	35.18	0.18	rgb(219,183,183)	1.6844	2,2
Nme2	Rpl29	0.93967	50.48	0.477	rgb(222,126,127)	1.9908	2,2
Zfp1	Rpl29	0.26198	34.2	0.201	rgb(219,179,179)	1.6648	2,2
Dach2	Rpl3	0.78702	47.48	0.476	rgb(222,126,127)	1.9307	2,2
Dach2	Rpl31	0.14489	32.4	0.397	rgb(221,141,142)	1.6288	2,2
Nme2	Rpl31	0.85146	49.3	0.304	rgb(220,159,159)	1.9672	2,2
Mxi1	Rpl32	0.22583	33.31	0.307	rgb(220,158,159)	1.647	2,2
Nme2	Rpl32	0.23462	33.37	0.37	rgb(221,146,147)	1.6482	2,2
Nme2	Rpl35	0.9935	50.74	0.741	rgb(225, 75, 77)	1.996	2,2
Mxi1	Rpl37	0.095061	31.16	0.329	rgb(221,154,155)	1.6039	2,2
Nme2	Rpl37	0.70897	45.44	0.444	rgb(222,132,133)	1.8899	2,2
Mxi1	Rpl37a	0.066656	31.27	0.272	rgb(220,165,166)	1.6061	2,2
Mxi1	Rpl38	0.44933	38.61	0.613	rgb(224,100,101)	1.7531	2,2
Nme2	Rpl38	0.3485	36.38	0.376	rgb(221,145,146)	1.7085	2,2
Dach2	Rpl4	0.64476	44.06	0.059	rgb(218,206,206)	1.8622	2,2
Mxi1	Rpl4	0.43211	37.55	0.549	rgb(223,112,113)	1.7319	2,2
Nme2	Rpl4	0.98563	50.67	0.671	rgb(224, 89, 90)	1.9946	2,2
Zfp1	Rpl4	0.73579	46.21	0.211	rgb(219,177,177)	1.9053	2,2
Mxi1	Rpl41	0.50586	39.4	0.4	rgb(221,141,141)	1.7689	2,2
Nme2	Rpl41	0.96212	50.56	0.558	rgb(223,111,112)	1.9924	2,2
Nme2	Rpl6	0.57111	41.31	0.313	rgb(220,157,158)	1.8072	2,2
Mxi1	Rpl7	0.55475	41.37	0.373	rgb(221,146,146)	1.8084	2,2
Nme2	Rpl7	0.78945	47.51	0.513	rgb(223,119,120)	1.9313	2,2
Nme2	Rpl8	0.7045	45.26	0.52	rgb(223,118,119)	1.8863	2,2
Mxi1	Rplp0	0.43082	37.5	0.502	rgb(223,121,122)	1.7309	2,2
Nme2	Rplp0	0.99299	50.73	0.732	rgb(225, 77, 79)	1.9958	2,2
Nme2	Rps10	0.38883	36.51	0.509	rgb(223,120,121)	1.7111	2,2
Mxi1	Rps14	0.97853	50.63	0.673	rgb(224, 88, 90)	1.9938	2,2
Nme2	Rps14	0.52428	40.46	0.456	rgb(222,130,131)	1.7901	2,2
Dach2	Rps15	0.77195	47.24	0.353	rgb(221,149,150)	1.9259	2,2
Mxi1	Rps15	0.066656	31.27	0.269	rgb(220,166,166)	1.6061	2,2
Nme2	Rps15	0.86859	49.45	0.525	rgb(223,117,118)	1.9702	2,2
Zfp1	Rps15	0.39476	37.1	0.104	rgb(218,197,197)	1.7229	2,2
Mxi1	Rps15a	0.4251	37.42	0.425	rgb(222,136,137)	1.7293	2,2
Nme2	Rps18	0.735	46.2	0.29	rgb(220,162,162)	1.9051	2,2
Dach2	Rps19	0.041867	31.07	0.068	rgb(218,204,204)	1.6021	2,2
Nme2	Rps19	0.99084	50.71	0.708	rgb(225, 82, 83)	1.9954	2,2
Nme2	Rps2	0.96212	50.56	0.56	rgb(223,110,111)	1.9924	2,2
Mxi1	Rps20	0.97546	50.62	0.634	rgb(224, 96, 97)	1.9936	2,2
Nme2	Rps20	0.96737	50.58	0.645	rgb(224, 94, 95)	1.9928	2,2
Mxi1	Rps26	0.34297	35.5	0.499	rgb(222,122,123)	1.6908	2,2
Nme2	Rps26	0.39508	37.4	0.405	rgb(221,140,141)	1.7289	2,2
