TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp668	Phf23	0.80162	48.02	0.215	rgb(219,176,176)	1.9415	2,2
Zfp668	Phf7	0.61581	42.42	0.418	rgb(222,137,138)	1.8294	2,2
Zfp668	Pigw	0.6229	43.31	0.42	rgb(222,137,138)	1.8472	2,2
Zfp668	Rab9	0.13504	32.33	0.457	rgb(222,130,131)	1.6274	2,2
Zfp605	Rassf2	0.018401	29.47	0.468	rgb(222,128,129)	1.5701	2,2
Zfp668	Rhno1	0.88693	49.65	0.649	rgb(224, 93, 94)	1.9742	2,2
Zfp668	Rsph3a	0.18819	33.31	0.306	rgb(220,159,159)	1.647	2,2
Zfp668	Scaf4	0.51165	40.34	0.345	rgb(221,151,152)	1.7877	2,2
Zfp668	Set	0.55012	41.33	0.335	rgb(221,153,154)	1.8076	2,2
Zfp605	Shroom4	0.039935	30.19	0.239	rgb(220,171,172)	1.5845	2,2
Zfp605	Slc25a29	0.2947	34.49	0.492	rgb(222,123,124)	1.6706	2,2
Zfp668	Smug1	0.49963	40.2	0.313	rgb(220,157,158)	1.7849	2,2
Zfp668	Sp6	0.32893	35.35	0.446	rgb(222,132,133)	1.6878	2,2
Zfp668	Spp1	0.50154	39.36	0.355	rgb(221,149,150)	1.7681	2,2
Zfp668	Stxbp4	0.80008	47.61	0.613	rgb(224,100,101)	1.9333	2,2
Zfp605	Suox	0.16938	32.27	0.266	rgb(220,166,167)	1.6262	2,2
Zfp668	Syngap1	0.14959	32.11	0.11	rgb(218,196,196)	1.6229	2,2
Zfp605	Tada1	0.60444	42.54	0.536	rgb(223,115,116)	1.8318	2,2
Zfp668	Tbc1d10b	0.7095	45.32	0.322	rgb(221,155,156)	1.8875	2,2
Zfp605	Tcf24	0.38534	36.45	0.452	rgb(222,131,132)	1.7099	2,2
Zfp668	Tecpr2	0.51552	39.56	0.558	rgb(223,110,111)	1.7721	2,2
Zfp605	Tfcp2	0.18721	32.42	0.423	rgb(222,136,137)	1.6292	2,2
Zfp668	Thap4	0.25452	34.11	0.234	rgb(220,172,173)	1.663	2,2
Zfp605	Tigd5	0.07306	30.4	0.404	rgb(221,140,141)	1.5887	2,2
Zfp668	Timm9	0.2705	34.27	0.272	rgb(220,165,166)	1.6662	2,2
Zfp668	Tlcd2	0.423	37.4	0.4	rgb(221,141,141)	1.7289	2,2
Zfp605	Tlr7	0.83895	48.63	0.715	rgb(225, 80, 82)	1.9537	2,2
Zfp605	Tmem129	0.7787	47.39	0.409	rgb(222,139,140)	1.9289	2,2
Zfp668	Tmem129	0.52038	40.13	0.169	rgb(219,185,185)	1.7835	2,2
Zfp668	Tmem194	0.42174	37.38	0.382	rgb(221,144,145)	1.7285	2,2
Zfp605	Tmem39b	0.081661	31.36	0.357	rgb(221,149,150)	1.6079	2,2
Zfp605	Tomm5	0.1933	32.47	0.47	rgb(222,127,128)	1.6302	2,2
Zfp605	Trim32	0.35955	36.51	0.51	rgb(223,120,121)	1.7111	2,2
Zfp668	Triobp	0.2524	34.08	0.082	rgb(218,201,202)	1.6624	2,2
Zfp668	Txnrd3	0.2933	35.32	0.317	rgb(220,156,157)	1.6872	2,2
Zfp605	Tyw1	0.79877	47.57	0.571	rgb(223,108,109)	1.9325	2,2
Zfp605	Upf3b	0.26393	34.31	0.312	rgb(220,157,158)	1.667	2,2
Zfp668	Wnt4	0.58104	41.42	0.423	rgb(222,136,137)	1.8094	2,2
Zfp605	Xk	0.86597	49.44	0.443	rgb(222,132,133)	1.97	2,2
Zfp668	Xk	0.17357	32.3	0.32	rgb(221,156,156)	1.6268	2,2
Zfp605	Ywhah	0.21401	33.23	0.296	rgb(220,160,161)	1.6454	2,2
Zfp668	Zdhhc12	0.34935	36.09	0.24	rgb(220,171,172)	1.7026	2,2
Zfp605	Zfp287	0.013509	29.42	0.423	rgb(222,136,137)	1.5691	2,2
Zfp605	Zfp426	0.62883	43.15	0.271	rgb(220,165,166)	1.844	2,2
Zfp668	Zfp426	0.4448	38.22	0.259	rgb(220,168,168)	1.7453	2,2
Zfp668	Zfp605	0.33241	36.25	0.318	rgb(220,156,157)	1.7058	2,2
Zfp605	Zfp668	0.47094	39.32	0.32	rgb(221,156,156)	1.7673	2,2
